Date,BDL.NS,BEL.NS,BEML.NS,COCHINSHIP.NS,HAL.NS,MAZDOCK.NS,^NSEI
2024-06-03,1583.56982421875,313.9707336425781,2306.32275390625,1987.10595703125,5160.93896484375,1602.896728515625,23263.900390625
2024-06-04,1425.212890625,251.79734802246094,1854.0445556640625,1788.3953857421875,4240.736328125,1318.4434814453125,21884.5
2024-06-05,1294.6787109375,256.5268249511719,1818.7108154296875,1662.8807373046875,4271.61181640625,1376.8497314453125,22620.349609375
2024-06-06,1357.7139892578125,269.6315002441406,1958.0955810546875,1829.1639404296875,4566.86328125,1555.192626953125,22821.400390625
2024-06-07,1419.360595703125,279.0412902832031,1961.8211669921875,1888.1453857421875,4643.734375,1551.5023193359375,23290.150390625
2024-06-10,1407.358642578125,279.2383728027344,1922.9842529296875,1868.8468017578125,4709.8408203125,1537.158935546875,23259.19921875
2024-06-11,1411.1773681640625,281.99725341796875,1994.61328125,1869.68603515625,4752.802734375,1574.48095703125,23264.849609375
2024-06-12,1409.8382568359375,286.2341003417969,1953.3580322265625,1878.372802734375,4784.51025390625,1574.4317626953125,23322.94921875
2024-06-13,1479.0234375,296.4813537597656,1988.345947265625,1980.98583984375,4990.70703125,1667.99462890625,23398.900390625
2024-06-14,1569.9808349609375,305.05364990234375,2327.344970703125,2095.04931640625,5089.40185546875,1907.9420166015625,23465.599609375
2024-06-18,1614.1204833984375,313.57659912109375,2323.7177734375,2290.946533203125,5415.18701171875,2055.901123046875,23557.900390625
2024-06-19,1551.1842041015625,304.7580261230469,2232.54638671875,2227.17724609375,5198.4208984375,1953.161376953125,23516.0
2024-06-20,1556.838134765625,307.31982421875,2196.15185546875,2203.2392578125,5175.56982421875,1959.533447265625,23567.0
2024-06-21,1518.0548095703125,300.471923828125,2155.711181640625,2104.822021484375,5060.04248046875,1916.134765625,23501.099609375
2024-06-24,1540.4222412109375,305.201416015625,2220.67822265625,2115.58154296875,5211.24072265625,1951.0947265625,23537.849609375
2024-06-25,1532.8341064453125,305.15216064453125,2230.69580078125,2160.397705078125,5256.84423828125,1955.4246826171875,23721.30078125
2024-06-26,1576.87451171875,302.343994140625,2235.112548828125,2179.745849609375,5172.4873046875,2008.04931640625,23868.80078125
2024-06-27,1588.975830078125,300.0285339355469,2220.949462890625,2209.705322265625,5168.62158203125,2173.0576171875,24044.5
2024-06-28,1583.6690673828125,301.407958984375,2190.10693359375,2186.655517578125,5151.740234375,2106.680419921875,24010.599609375
2024-07-01,1602.2176513671875,303.13226318359375,2236.716552734375,2236.900634765625,5278.765625,2162.010986328125,24141.94921875
2024-07-02,1583.3717041015625,301.60504150390625,2209.87109375,2231.570068359375,5229.83447265625,2130.34814453125,24123.849609375
2024-07-03,1620.5677490234375,309.8816223144531,2252.2119140625,2405.010009765625,5342.62158203125,2305.02490234375,24286.5
2024-07-04,1670.2620849609375,312.6898498535156,2297.415283203125,2645.47607421875,5397.22900390625,2748.3359375,24302.150390625
2024-07-05,1717.82373046875,319.2914123535156,2497.0048828125,2801.0986328125,5433.34033203125,2797.688720703125,24323.849609375
2024-07-08,1683.206298828125,329.6865234375,2567.252197265625,2768.325439453125,5501.7958984375,2745.70361328125,24320.55078125
2024-07-09,1667.633544921875,329.883544921875,2452.517333984375,2754.357666015625,5421.20556640625,2712.859130859375,24433.19921875
2024-07-10,1618.633544921875,328.947509765625,2403.3662109375,2692.16796875,5368.89794921875,2636.46875,24324.44921875
